id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Arrival Delay in Minutes_width_bin,Departure Delay in Minutes_width_bin,Arrival Delay in Minutes_depth_bin,Departure Delay in Minutes_depth_bin,flight_distance_minmax,flight_distance_zscore,age_category
68274,Female,Loyal Customer,55,Business travel,Business,631,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12165450121654502,-0.5567574512029302,Late Middle Age
104136,Male,Loyal Customer,47,Business travel,Business,1606,5,5,5,5,2,3,2,4,4,4,4,5,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3193430656934307,0.42214708943129997,Late Middle Age
89842,Female,disloyal Customer,23,Business travel,Business,1310,4,0,4,4,1,4,1,1,3,5,4,3,4,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2593268450932685,0.12496171094131829,Early Adulthood
105034,Male,Loyal Customer,54,Business travel,Eco,361,5,2,2,2,5,5,5,5,3,2,4,4,3,5,9,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.06690997566909976,-0.8278387086093324,Late Middle Age
64699,Female,Loyal Customer,48,Business travel,Business,3469,0,0,0,2,4,5,5,1,1,1,1,3,1,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.6970802919708029,2.292607765535475,Late Middle Age
20018,Male,Loyal Customer,51,Business travel,Business,1798,1,1,1,1,5,5,4,5,5,5,5,3,5,4,9,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.35827250608272504,0.6149159835869638,Late Middle Age
14937,Female,Loyal Customer,49,Business travel,Business,2808,3,3,3,3,3,3,4,5,5,4,5,4,5,5,4,27.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.5630575831305759,1.62896068721832,Late Middle Age
36034,Female,Loyal Customer,50,Business travel,Business,474,3,2,3,3,5,3,2,3,3,3,3,3,3,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08982157339821574,-0.7143861823614678,Late Middle Age
128197,Male,Loyal Customer,59,Business travel,Business,602,2,2,2,2,5,5,4,4,4,4,4,4,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.11577453365774534,-0.5858735862576919,Late Middle Age
49326,Female,Loyal Customer,58,Business travel,Business,2121,0,4,0,4,1,2,3,1,1,1,1,5,1,2,12,8.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.4237631792376318,0.9392094878175856,Late Middle Age
115092,Male,Loyal Customer,39,Business travel,Business,342,5,5,4,5,3,4,5,4,4,4,4,5,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06305758313057583,-0.8469147970934866,Early Middle Age
40785,Male,Loyal Customer,49,Business travel,Business,599,5,5,5,5,3,5,2,3,3,3,3,5,3,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.1151662611516626,-0.5888856002288742,Late Middle Age
94454,Male,disloyal Customer,44,Business travel,Business,441,5,5,5,2,2,5,2,2,5,2,4,4,4,2,22,19.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.08313057583130576,-0.7475183360444725,Early Middle Age
62025,Female,Loyal Customer,43,Business travel,Business,2475,5,5,5,5,4,5,5,4,4,3,4,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.4955393349553934,1.2946271364170907,Early Middle Age
117573,Male,Loyal Customer,43,Business travel,Business,1722,1,1,1,1,3,5,4,4,4,4,4,4,4,4,1,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3428629359286294,0.5386116296503468,Early Middle Age
99979,Female,Loyal Customer,41,Business travel,Business,289,1,1,2,1,5,5,5,5,4,5,4,5,5,5,282,305.0,satisfied,"(303.3, 404.4]","(203.4, 305.1]","(19.0, 1011.0]","(19.0, 1017.0]",0.052311435523114354,-0.9001270439177063,Early Middle Age
23596,Female,Loyal Customer,52,Business travel,Business,1601,4,4,4,4,4,5,5,4,4,5,4,5,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.31832927818329276,0.4171270661459962,Late Middle Age
76610,Male,Loyal Customer,47,Business travel,Business,1979,1,1,4,1,5,4,4,4,4,5,4,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.39497161394971614,0.7966408265149593,Late Middle Age
102302,Female,Loyal Customer,39,Business travel,Business,223,3,3,3,3,5,4,4,4,4,4,4,5,4,5,29,24.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.038929440389294405,-0.9663913512837157,Early Middle Age
9901,Male,Loyal Customer,42,Business travel,Business,2979,2,2,2,2,2,4,5,5,5,5,5,3,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5977291159772912,1.8006454835757082,Early Middle Age
34707,Male,Loyal Customer,40,Business travel,Eco,209,4,5,5,5,4,4,4,4,5,5,3,1,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.036090835360908353,-0.9804474164825662,Early Middle Age
41295,Male,Loyal Customer,21,Business travel,Business,3470,2,2,2,2,5,5,5,5,2,4,2,3,4,5,18,10.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.6972830494728305,2.293611770192536,Young
104555,Female,Loyal Customer,43,Business travel,Business,3652,4,4,4,4,2,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7341849148418491,2.476340617777592,Early Middle Age
62588,Male,Loyal Customer,31,Business travel,Business,1726,5,5,5,5,5,5,5,5,1,4,2,5,2,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.34367396593673966,0.5426276482785898,Early Adulthood
5181,Female,Loyal Customer,44,Business travel,Business,3250,5,3,5,5,2,5,5,5,5,5,5,4,5,3,10,16.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.652676399026764,2.0727307456391713,Early Middle Age
123297,Male,Loyal Customer,37,Business travel,Business,2946,5,5,4,5,3,5,5,4,4,4,4,5,4,3,4,3.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.5910381184103812,1.7675133298927035,Early Middle Age
10552,Male,Loyal Customer,36,Business travel,Business,3118,2,2,2,2,2,5,5,5,5,5,5,3,5,3,20,39.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.6259124087591241,1.9402021309071522,Early Middle Age
38229,Male,disloyal Customer,21,Business travel,Business,1111,4,2,5,3,4,5,4,4,5,2,4,5,5,4,11,4.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.21897810218978103,-0.07483521581377073,Young
110428,Female,Loyal Customer,52,Business travel,Business,387,5,5,3,5,2,1,1,5,5,5,5,2,5,5,24,15.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.07218167072181671,-0.8017345875257529,Late Middle Age
94683,Female,Loyal Customer,36,Business travel,Business,3237,3,3,3,3,4,5,4,5,5,5,5,3,5,4,12,1.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.6500405515004055,2.0596786850973814,Early Middle Age
9420,Male,Loyal Customer,42,Business travel,Business,2630,3,3,3,3,2,5,4,4,4,4,4,4,4,3,5,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.5269667477696675,1.4502478582615068,Early Middle Age
66017,Male,Loyal Customer,57,Business travel,Business,2937,1,1,1,1,5,5,5,4,4,4,4,3,4,5,23,18.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.589213300892133,1.7584772879791566,Late Middle Age
109037,Female,disloyal Customer,22,Business travel,Eco,781,5,5,5,2,1,5,1,1,5,4,4,4,5,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.15206812652068127,-0.40615675264381784,Early Adulthood
107348,Female,Loyal Customer,13,Business travel,Business,2600,4,4,4,4,5,5,5,5,5,5,5,5,5,5,0,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5208840227088403,1.4201277185496843,Young
39249,Male,disloyal Customer,48,Business travel,Eco,173,4,0,3,1,4,3,5,4,4,5,5,2,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.02879156528791565,-1.0165915841367532,Late Middle Age
120067,Female,Loyal Customer,23,Business travel,Business,3164,2,5,2,2,4,4,4,4,5,4,5,5,5,4,16,15.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.6352392538523925,1.9863863451319466,Early Adulthood
1924,Male,Loyal Customer,47,Business travel,Business,351,2,2,2,2,2,4,5,4,4,4,4,5,4,3,10,6.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.064882400648824,-0.8378787551799398,Late Middle Age
24850,Female,Loyal Customer,41,Business travel,Eco Plus,829,4,1,1,1,1,1,1,4,4,4,4,1,4,4,0,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.16180048661800486,-0.3579645291049019,Early Middle Age
76456,Male,Loyal Customer,51,Business travel,Business,481,5,5,5,5,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.09124087591240876,-0.7073581497620425,Late Middle Age
84740,Male,Loyal Customer,48,Business travel,Business,547,3,3,3,3,2,4,4,4,4,4,4,5,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10462287104622871,-0.6410938423960331,Late Middle Age
54463,Male,Loyal Customer,27,Business travel,Business,3097,3,3,3,3,5,5,5,5,4,3,5,4,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.621654501216545,1.9191180331088764,Early Adulthood
67747,Female,Loyal Customer,53,Business travel,Business,1464,1,1,1,1,4,4,4,3,2,4,4,4,5,4,172,168.0,satisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.29055150040551503,0.2795784281286736,Late Middle Age
104977,Female,disloyal Customer,37,Business travel,Business,314,4,4,4,5,2,4,2,2,5,2,4,5,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.05738037307380373,-0.8750269274911876,Early Middle Age
36036,Male,Loyal Customer,53,Business travel,Eco,399,4,1,1,1,4,4,4,4,5,2,5,3,5,4,59,56.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.0746147607461476,-0.7896865316410239,Late Middle Age
106096,Female,Loyal Customer,38,Business travel,Business,3670,5,5,5,5,3,5,4,4,4,4,4,3,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7378345498783455,2.4944127016046855,Early Middle Age
43517,Female,disloyal Customer,29,Business travel,Eco Plus,679,4,4,4,1,4,4,4,4,3,1,5,4,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.13138686131386862,-0.5085652276640142,Early Adulthood
102148,Female,Loyal Customer,42,Business travel,Business,1603,4,4,4,4,4,4,5,5,5,5,5,5,5,4,25,18.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.31873479318734793,0.4191350754601177,Early Middle Age
78130,Female,disloyal Customer,24,Business travel,Business,259,5,0,5,4,4,5,4,4,3,2,5,3,5,4,32,30.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.046228710462287104,-0.9302471836295287,Early Adulthood
98223,Female,Loyal Customer,61,Personal Travel,Eco Plus,842,0,5,0,3,5,5,5,5,5,0,5,3,5,5,13,17.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.16443633414436334,-0.34491246856311214,Late Middle Age
106942,Female,Loyal Customer,29,Business travel,Business,2704,1,1,1,1,3,3,3,3,5,3,5,4,5,3,52,54.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.541970802919708,1.5245442028840022,Early Adulthood
119626,Male,Loyal Customer,51,Business travel,Business,1927,2,2,2,2,2,5,5,4,4,4,4,4,4,4,38,12.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.3844282238442822,0.7444325843478004,Late Middle Age
38694,Female,Loyal Customer,31,Business travel,Eco,2342,5,4,4,4,5,5,5,5,1,2,4,3,5,5,0,18.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.46857258718572586,1.1610945170280111,Early Adulthood
121121,Male,Loyal Customer,43,Business travel,Business,2521,3,3,3,3,2,2,2,5,4,5,4,2,3,2,36,49.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.5048661800486618,1.340811350641885,Early Middle Age
105180,Female,Loyal Customer,27,Personal Travel,Eco,220,0,3,0,3,5,0,5,5,2,2,2,1,2,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.03832116788321168,-0.9694033652548979,Early Adulthood
56615,Female,Loyal Customer,26,Business travel,Business,3163,4,4,4,4,5,4,5,5,4,5,5,4,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.635036496350365,1.9853823404748858,Early Adulthood
108811,Male,Loyal Customer,48,Business travel,Business,404,2,2,2,2,4,5,5,5,5,5,4,5,4,5,144,135.0,satisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.07562854825628548,-0.7846665083557202,Late Middle Age
26863,Female,Loyal Customer,56,Business travel,Eco Plus,224,4,4,4,4,2,4,3,4,4,4,4,1,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.03913219789132198,-0.9653873466266549,Late Middle Age
54560,Female,Loyal Customer,31,Business travel,Eco Plus,925,4,4,4,4,5,5,5,5,2,4,2,4,4,5,5,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.18126520681265207,-0.26158008202707,Early Adulthood
68783,Male,disloyal Customer,49,Business travel,Business,926,4,4,4,1,1,4,1,1,4,2,5,5,5,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.18146796431467965,-0.26057607737000926,Late Middle Age
65919,Male,Loyal Customer,79,Business travel,Business,3626,2,2,2,2,4,5,1,5,5,5,5,2,5,2,0,1.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7289132197891321,2.4502364966940124,Late Adulthood
56582,Male,Loyal Customer,52,Business travel,Business,937,5,5,5,5,5,4,5,4,4,4,4,5,4,3,6,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.18369829683698297,-0.24953202614234102,Late Middle Age
43451,Male,Loyal Customer,27,Business travel,Business,3797,5,2,5,5,3,4,3,3,1,3,3,3,3,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7635847526358476,2.621921293051401,Early Adulthood
27369,Female,disloyal Customer,17,Business travel,Eco,671,0,0,0,3,1,0,1,1,1,5,3,4,5,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.129764801297648,-0.5165972649205002,Young
95806,Female,Loyal Customer,44,Business travel,Business,920,3,3,3,3,5,4,4,5,5,5,5,5,5,3,36,21.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.1802514193025142,-0.26660010531237377,Early Middle Age
114636,Male,Loyal Customer,45,Business travel,Business,2684,1,1,1,1,3,5,4,5,5,5,5,3,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5379156528791565,1.5044641097427873,Late Middle Age
34270,Female,Loyal Customer,35,Business travel,Eco,280,3,3,3,3,3,3,3,3,2,3,5,2,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.05048661800486618,-0.909163085831253,Early Middle Age
92367,Female,Loyal Customer,41,Business travel,Business,1947,1,1,1,1,4,3,4,4,4,4,4,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3884833738848337,0.7645126774890153,Early Middle Age
54242,Female,Loyal Customer,22,Business travel,Business,1682,1,1,1,1,4,4,4,4,5,5,3,5,3,4,2,4.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.33475263584752635,0.49845144336791686,Early Adulthood
121114,Male,Loyal Customer,20,Business travel,Business,2370,3,3,3,3,4,4,4,3,3,3,5,4,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.474249797242498,1.1892066474257121,Young
112092,Male,Loyal Customer,39,Business travel,Business,3387,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.6804541768045418,2.2102793836564936,Early Middle Age
52221,Female,Loyal Customer,30,Business travel,Business,651,4,4,4,4,5,5,5,5,1,5,5,1,2,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12570965125709652,-0.5366773580617152,Early Adulthood
51235,Female,Loyal Customer,60,Business travel,Eco Plus,372,5,5,4,5,5,3,3,5,5,5,5,1,5,5,38,31.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.06914030819140309,-0.8167946573816641,Late Middle Age
5660,Male,Loyal Customer,55,Business travel,Business,299,4,4,4,4,4,5,5,4,4,4,4,4,4,4,11,8.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.054339010543390104,-0.8900869973470988,Late Middle Age
30703,Female,Loyal Customer,41,Business travel,Eco Plus,680,5,2,2,2,2,2,4,5,5,5,5,5,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.13158961881589618,-0.5075612230069535,Early Middle Age
52708,Female,disloyal Customer,21,Business travel,Eco,1361,4,4,4,3,1,4,1,1,4,3,4,3,3,1,36,17.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.26966747769667476,0.17616594845141648,Young
108072,Male,Loyal Customer,23,Business travel,Business,2656,4,4,4,4,3,3,3,3,3,2,5,5,5,3,93,82.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.5322384428223844,1.4763519793450863,Early Adulthood
79489,Male,Loyal Customer,23,Personal Travel,Business,749,5,4,5,1,1,5,1,1,4,4,5,4,5,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.14557988645579886,-0.4382849016697618,Early Adulthood
60062,Male,Loyal Customer,42,Business travel,Business,1758,5,5,5,5,3,4,4,4,4,4,4,4,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.35016220600162207,0.5747557973045337,Early Middle Age
53072,Male,Loyal Customer,43,Business travel,Eco Plus,1190,5,1,1,1,5,5,5,5,5,2,3,4,3,5,118,100.0,satisfied,"(-0.001, 101.1]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.23499594484995945,0.004481152094028434,Early Middle Age
111131,Female,Loyal Customer,26,Business travel,Business,2402,2,2,2,2,3,3,3,3,4,5,5,4,5,3,10,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.48073803730738035,1.221334796451656,Early Adulthood
75162,Female,Loyal Customer,42,Business travel,Business,1846,4,4,4,4,4,5,5,5,5,5,5,5,5,5,34,80.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.3680048661800487,0.6631082071258797,Early Middle Age
111053,Male,Loyal Customer,36,Business travel,Business,1937,1,1,1,1,1,3,3,4,4,4,5,2,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.386455798864558,0.7544726309184078,Early Middle Age
8806,Female,disloyal Customer,22,Business travel,Business,522,0,1,0,5,1,1,1,1,3,3,5,4,4,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.09955393349553933,-0.6661939588225518,Early Adulthood
38834,Female,Loyal Customer,37,Business travel,Eco Plus,353,4,4,3,4,4,4,4,4,4,5,2,3,3,4,7,20.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.06528791565287916,-0.8358707458658183,Early Middle Age
36755,Male,Loyal Customer,39,Business travel,Business,2588,2,2,4,2,4,4,4,5,5,5,4,4,1,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5184509326845094,1.4080796626649554,Early Middle Age
117892,Female,Loyal Customer,45,Business travel,Business,3813,2,2,2,2,4,5,4,4,4,4,4,4,4,3,0,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7668288726682887,2.6379853675643727,Late Middle Age
126180,Female,Loyal Customer,49,Business travel,Business,631,1,1,1,1,3,5,4,3,3,3,3,4,3,4,0,10.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.12165450121654502,-0.5567574512029302,Late Middle Age
46023,Male,Loyal Customer,28,Business travel,Business,2745,2,2,2,2,5,5,5,5,2,1,4,2,2,5,5,3.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.5502838605028386,1.5657083938234928,Early Adulthood
19568,Female,Loyal Customer,44,Business travel,Business,2250,0,3,0,4,1,4,1,1,1,1,1,4,1,5,48,45.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.44991889699918897,1.0687260885784222,Early Middle Age
87458,Male,disloyal Customer,24,Business travel,Eco,373,4,2,5,2,5,5,5,5,5,5,4,3,4,5,0,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06934306569343066,-0.8157906527246034,Early Adulthood
61056,Male,Loyal Customer,43,Business travel,Business,1703,1,1,1,1,3,4,5,4,4,4,4,5,4,4,5,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.33901054339010545,0.5195355411661926,Early Middle Age
42167,Female,Loyal Customer,40,Business travel,Eco,550,4,4,4,4,4,4,4,4,4,2,1,1,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10523114355231143,-0.6380818284248508,Early Middle Age
13391,Female,Loyal Customer,11,Business travel,Eco,505,4,1,5,5,4,4,3,4,5,5,3,4,1,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.09610705596107055,-0.6832620379925846,Young
60936,Female,Loyal Customer,39,Business travel,Business,3518,1,1,1,1,4,5,4,4,4,5,4,5,4,5,31,26.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.7070154095701541,2.341803993731452,Early Middle Age
119190,Female,disloyal Customer,48,Business travel,Business,290,5,5,5,5,4,5,3,4,5,5,5,5,5,4,123,105.0,satisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.05251419302514193,-0.8991230392606455,Late Middle Age
18289,Female,Loyal Customer,27,Business travel,Business,1591,5,5,5,5,3,3,3,3,1,5,2,1,3,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.31630170316301703,0.40708701957538873,Early Adulthood
70386,Female,Loyal Customer,24,Business travel,Business,1562,4,4,4,4,3,3,3,3,4,3,5,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3104217356042174,0.377970884520627,Early Adulthood
