id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Arrival Delay in Minutes_width_bin,Departure Delay in Minutes_width_bin,Arrival Delay in Minutes_depth_bin,Departure Delay in Minutes_depth_bin
72228,Female,Loyal Customer,56,Business travel,Business,2982,4,4,4,4,2,4,5,5,5,4,5,3,5,5,10,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
25214,Male,Loyal Customer,46,Business travel,Eco,925,4,1,1,1,4,4,4,4,5,2,1,5,5,4,48,49.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
31239,Male,Loyal Customer,41,Business travel,Business,472,1,1,3,1,3,3,1,5,5,5,5,3,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
9791,Female,Loyal Customer,39,Business travel,Business,3399,4,4,4,4,4,5,4,5,5,5,5,3,5,3,15,22.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]"
16253,Male,Loyal Customer,8,Business travel,Business,748,4,4,4,4,4,4,4,4,5,4,2,1,1,4,6,6.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
60598,Female,Loyal Customer,24,Business travel,Business,1558,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,12.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
98544,Female,Loyal Customer,59,Business travel,Business,1525,1,1,1,1,4,4,5,4,4,4,4,5,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
93316,Male,Loyal Customer,48,Business travel,Business,287,4,4,3,4,3,4,4,4,4,4,4,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
94589,Male,Loyal Customer,31,Business travel,Business,239,1,1,1,1,4,4,4,4,3,3,5,5,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
124301,Male,disloyal Customer,21,Business travel,Business,255,5,0,5,1,2,5,2,2,5,4,5,3,4,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
88002,Female,Loyal Customer,52,Business travel,Business,545,5,5,5,5,3,5,5,5,5,5,5,4,5,3,9,6.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
108601,Male,Loyal Customer,60,Business travel,Business,3088,5,3,5,5,3,4,5,4,4,4,4,5,4,4,8,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
72705,Female,Loyal Customer,49,Business travel,Business,2432,4,4,4,4,4,5,4,2,2,2,2,3,2,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
49155,Female,disloyal Customer,39,Business travel,Business,373,4,4,4,4,1,4,1,1,3,1,2,4,4,1,17,15.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
37956,Male,Loyal Customer,56,Business travel,Business,1211,2,2,2,2,5,4,4,2,2,2,2,4,2,5,0,4.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
32772,Male,Loyal Customer,76,Business travel,Eco,84,4,5,5,5,4,4,4,4,2,5,4,1,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
10168,Male,Loyal Customer,57,Business travel,Business,301,4,4,4,4,2,4,5,4,4,4,4,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
92767,Male,Loyal Customer,48,Business travel,Business,1671,3,3,3,3,2,3,4,5,5,5,5,3,5,4,0,20.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]"
104502,Female,Loyal Customer,39,Business travel,Business,1609,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
78472,Female,Loyal Customer,37,Business travel,Business,666,1,1,4,1,2,5,5,5,5,5,5,5,5,4,0,8.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
125755,Female,Loyal Customer,45,Business travel,Business,861,2,2,2,2,5,5,4,5,5,5,5,4,5,5,8,1.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
126150,Female,Loyal Customer,36,Business travel,Business,3218,3,3,3,3,5,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
113942,Male,Loyal Customer,43,Business travel,Business,1855,1,1,1,1,3,5,5,5,5,5,5,5,5,5,3,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
80537,Female,Loyal Customer,34,Business travel,Business,1747,1,1,1,1,3,3,5,4,4,4,4,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
125768,Female,Loyal Customer,30,Business travel,Business,2047,4,4,4,4,4,5,4,4,5,2,4,3,4,4,2,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
8134,Male,Loyal Customer,49,Business travel,Business,125,4,4,4,4,5,4,4,5,5,5,4,3,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
101444,Male,Loyal Customer,50,Business travel,Business,1767,4,4,4,4,4,4,4,4,4,4,4,4,4,3,24,48.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
61124,Female,Loyal Customer,39,Business travel,Business,967,5,5,5,5,5,4,4,5,5,5,5,3,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
2250,Female,Loyal Customer,19,Business travel,Business,925,2,2,2,2,4,4,4,4,3,2,4,3,5,4,0,17.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
126165,Female,disloyal Customer,22,Business travel,Business,507,5,5,5,1,2,5,2,2,5,5,4,4,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
30639,Female,Loyal Customer,43,Business travel,Eco,533,4,5,5,5,5,2,5,4,4,4,4,4,4,2,15,20.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]"
60568,Female,Loyal Customer,62,Personal Travel,Business,1290,4,1,3,2,5,1,3,3,3,3,3,3,3,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
121929,Male,Loyal Customer,45,Business travel,Business,1790,2,5,2,2,2,4,5,5,5,5,5,3,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
84081,Female,Loyal Customer,23,Personal Travel,Eco,757,5,4,5,2,5,5,5,5,5,3,5,5,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
29901,Male,Loyal Customer,28,Business travel,Business,3544,3,3,4,3,3,4,4,3,2,2,5,2,1,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
89703,Female,Loyal Customer,35,Personal Travel,Eco,1076,5,4,5,4,5,5,5,5,4,5,4,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
27362,Female,disloyal Customer,42,Business travel,Eco,954,5,5,5,2,2,5,2,2,2,3,2,3,1,2,4,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
83750,Male,disloyal Customer,29,Business travel,Business,1183,4,4,4,3,5,4,5,5,5,4,5,1,2,5,0,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
68633,Male,Loyal Customer,45,Business travel,Business,175,5,5,5,5,5,4,5,4,4,4,4,4,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
38009,Male,Loyal Customer,48,Business travel,Business,2853,2,2,2,2,2,5,4,4,4,4,4,4,4,2,19,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
33800,Male,Loyal Customer,27,Business travel,Business,1521,1,1,1,1,4,4,4,4,5,4,3,5,1,4,8,44.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]"
79875,Male,Loyal Customer,51,Business travel,Business,1701,2,2,2,2,5,5,4,5,5,5,5,3,5,5,2,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
101669,Female,Loyal Customer,24,Personal Travel,Eco,2106,5,5,5,3,2,5,2,2,1,1,5,4,5,2,0,8.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
114729,Male,Loyal Customer,48,Business travel,Business,2773,4,4,4,4,4,4,4,5,5,5,5,4,5,4,0,12.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
78477,Male,Loyal Customer,33,Business travel,Business,526,5,5,5,5,5,5,5,5,5,5,4,3,4,5,3,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
15770,Male,Loyal Customer,60,Business travel,Business,254,0,0,0,1,5,3,3,3,3,3,3,2,3,4,0,22.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]"
65346,Male,Loyal Customer,40,Business travel,Business,2420,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
80791,Female,Loyal Customer,36,Business travel,Business,3128,1,1,1,1,5,4,4,4,4,4,4,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
108827,Male,Loyal Customer,50,Business travel,Business,2647,5,5,5,5,2,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
49782,Female,Loyal Customer,51,Business travel,Business,3479,5,5,5,5,2,3,3,4,4,4,5,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
118150,Male,Loyal Customer,34,Business travel,Business,1444,3,3,3,3,3,5,5,4,4,4,4,3,4,5,14,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
71067,Female,Loyal Customer,62,Personal Travel,Eco,802,5,1,5,4,1,3,4,4,4,5,2,4,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
126082,Male,Loyal Customer,43,Business travel,Business,600,1,1,5,1,3,5,5,2,2,2,2,5,2,4,1,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
53089,Female,Loyal Customer,55,Personal Travel,Eco,2327,0,5,0,1,3,5,5,5,5,5,3,3,5,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
18976,Female,disloyal Customer,24,Business travel,Eco,792,5,5,5,1,5,4,4,4,4,2,5,4,1,4,170,182.0,satisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]"
277,Male,Loyal Customer,40,Business travel,Business,402,3,3,3,3,5,3,3,5,5,5,5,2,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
62079,Male,Loyal Customer,51,Business travel,Business,2475,1,1,1,1,3,4,5,5,5,5,5,3,5,5,0,10.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
80971,Male,Loyal Customer,43,Business travel,Business,2702,0,0,0,3,5,4,5,4,4,4,4,4,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
124439,Male,Loyal Customer,50,Business travel,Eco Plus,862,4,5,5,5,4,4,4,4,2,1,3,2,5,4,0,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
7210,Male,Loyal Customer,49,Business travel,Business,135,2,2,2,2,2,5,5,5,5,4,5,4,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
124211,Female,Loyal Customer,42,Personal Travel,Eco,2176,5,2,4,4,5,3,3,2,2,4,2,2,2,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
101790,Female,Loyal Customer,52,Business travel,Business,1521,4,2,4,4,4,4,5,5,5,5,5,3,5,3,8,1.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
35132,Male,Loyal Customer,40,Business travel,Eco,1010,4,5,5,5,4,4,4,4,1,5,1,5,2,4,0,7.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
51827,Female,disloyal Customer,23,Business travel,Eco Plus,370,0,0,0,1,5,0,2,5,2,4,3,4,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
110758,Female,disloyal Customer,23,Business travel,Business,1128,5,5,5,2,5,5,5,5,5,2,4,3,5,5,38,34.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
78609,Female,Loyal Customer,57,Business travel,Business,1426,4,4,2,4,2,4,5,4,4,5,4,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
97466,Male,Loyal Customer,48,Business travel,Business,3124,5,5,5,5,3,5,4,4,4,5,4,3,4,5,2,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
44905,Male,Loyal Customer,37,Business travel,Business,1118,2,2,3,2,3,5,2,4,4,4,4,1,4,5,0,1.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
86595,Female,Loyal Customer,51,Business travel,Business,746,4,4,4,4,4,4,5,5,5,5,5,4,5,5,0,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
119195,Male,Loyal Customer,37,Business travel,Business,331,5,5,5,5,3,5,4,5,5,5,5,3,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
39097,Male,Loyal Customer,36,Personal Travel,Eco Plus,984,5,5,5,2,2,5,2,2,4,5,4,4,4,2,10,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
12331,Female,Loyal Customer,32,Business travel,Business,192,1,1,1,1,5,5,4,5,2,3,3,4,4,5,61,53.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
82026,Male,Loyal Customer,63,Personal Travel,Eco,1522,5,4,5,2,4,5,4,4,4,2,4,3,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
82318,Female,Loyal Customer,39,Business travel,Business,1566,1,3,1,1,5,4,4,5,5,5,5,3,5,5,38,38.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
115608,Female,disloyal Customer,26,Business travel,Business,337,4,3,4,3,3,4,3,3,4,3,5,5,4,3,9,4.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
104496,Male,Loyal Customer,40,Personal Travel,Eco,860,5,1,5,3,3,5,3,3,4,3,3,1,3,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
113260,Female,disloyal Customer,49,Business travel,Business,226,4,4,4,3,3,4,3,3,5,2,5,4,4,3,4,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
102883,Female,Loyal Customer,40,Business travel,Business,3038,5,5,5,5,5,5,5,4,4,4,4,4,4,3,12,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
107116,Male,Loyal Customer,43,Business travel,Business,842,2,2,2,2,3,4,5,4,4,5,4,5,4,3,33,21.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
58269,Female,Loyal Customer,56,Business travel,Business,2809,4,4,4,4,2,4,4,5,5,5,5,4,5,3,11,25.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]"
47815,Female,Loyal Customer,19,Business travel,Business,2429,1,1,1,1,5,5,5,5,2,1,4,3,2,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
98234,Female,Loyal Customer,37,Business travel,Business,1148,5,5,5,5,5,5,4,4,4,5,4,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
96587,Male,Loyal Customer,52,Business travel,Business,2108,3,3,3,3,2,4,4,5,5,5,5,5,5,4,0,3.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
114809,Male,Loyal Customer,38,Business travel,Business,2293,4,4,4,4,5,4,4,5,5,5,5,5,5,4,0,4.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
94579,Female,Loyal Customer,43,Business travel,Business,273,0,0,0,5,3,4,5,4,4,4,4,4,4,3,21,22.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
101391,Female,Loyal Customer,43,Business travel,Business,1599,3,3,3,3,3,4,5,5,5,5,5,5,5,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
21882,Male,disloyal Customer,23,Business travel,Eco,448,5,0,5,4,2,5,2,2,5,5,5,4,3,2,18,8.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
3808,Female,Loyal Customer,45,Business travel,Business,710,3,3,3,3,3,4,4,4,4,4,4,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
46933,Male,disloyal Customer,24,Business travel,Eco,819,4,4,4,4,1,4,1,1,4,5,2,3,5,1,19,10.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
21866,Male,Loyal Customer,24,Business travel,Business,1893,2,2,2,2,5,5,5,5,5,1,4,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
23556,Female,Loyal Customer,35,Business travel,Eco,533,5,1,2,1,5,5,5,5,1,1,5,5,4,5,69,71.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
99675,Male,Loyal Customer,42,Business travel,Business,442,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
81564,Female,Loyal Customer,36,Business travel,Business,2689,5,5,5,5,4,1,5,4,4,4,4,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
27262,Male,disloyal Customer,23,Business travel,Business,605,5,0,5,4,2,5,2,2,3,2,5,4,4,2,0,1.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
62005,Male,Loyal Customer,58,Business travel,Business,2475,5,5,4,5,3,4,4,5,5,5,5,3,5,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
78780,Female,disloyal Customer,30,Business travel,Business,432,0,0,0,2,4,0,4,4,5,2,5,4,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
74400,Female,Loyal Customer,27,Business travel,Business,1126,3,3,3,3,4,4,4,4,5,5,4,3,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
40249,Male,Loyal Customer,37,Business travel,Business,463,5,5,4,5,4,2,3,4,4,4,4,5,4,2,1,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
89032,Female,disloyal Customer,26,Business travel,Business,1377,5,5,5,3,5,5,5,5,4,5,5,5,4,5,1,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
47342,Female,Loyal Customer,53,Business travel,Business,626,2,2,2,2,1,3,5,5,5,5,5,5,5,5,2,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
34749,Male,Loyal Customer,45,Business travel,Business,209,1,1,1,1,1,3,2,4,4,4,4,1,4,4,2,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
85736,Male,disloyal Customer,43,Business travel,Business,666,4,4,4,4,3,4,3,3,5,4,5,4,5,3,88,72.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
8166,Female,Loyal Customer,31,Business travel,Business,2110,2,2,5,2,5,5,5,5,4,2,5,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
112122,Male,Loyal Customer,55,Business travel,Business,977,5,5,5,5,5,4,5,2,2,2,2,4,2,5,0,14.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
6456,Male,Loyal Customer,73,Business travel,Business,2265,3,2,3,3,2,4,4,4,4,4,4,3,4,3,24,22.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
95470,Male,Loyal Customer,25,Business travel,Business,192,2,2,2,2,5,5,5,5,5,3,5,4,4,5,96,86.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
113348,Female,Loyal Customer,30,Business travel,Business,2879,3,3,3,3,4,4,4,4,5,4,4,4,5,4,7,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
59423,Female,Loyal Customer,39,Business travel,Business,2486,1,1,1,1,5,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
79504,Female,Loyal Customer,41,Business travel,Business,3625,5,5,5,5,5,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
29872,Female,Loyal Customer,37,Business travel,Business,3011,0,1,1,3,2,3,1,3,3,1,1,4,3,5,28,25.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
48452,Female,Loyal Customer,23,Business travel,Business,1513,4,4,4,4,4,4,4,4,1,3,3,2,4,4,3,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
96055,Female,Loyal Customer,46,Business travel,Business,395,2,2,2,2,2,1,4,5,5,5,5,3,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
83966,Female,Loyal Customer,50,Business travel,Business,3056,3,3,3,3,5,4,4,5,5,5,5,3,5,4,0,10.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
96411,Male,Loyal Customer,38,Personal Travel,Eco,1246,5,5,5,5,4,5,4,4,4,4,5,3,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
80963,Female,Loyal Customer,43,Business travel,Business,2066,0,0,0,3,4,4,4,1,1,1,1,4,1,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
86692,Male,Loyal Customer,48,Business travel,Business,1747,3,3,3,3,2,5,5,4,4,4,4,4,4,4,2,4.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
26655,Male,Loyal Customer,54,Business travel,Business,270,2,2,2,2,4,5,1,4,4,4,4,3,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
45276,Female,Loyal Customer,48,Business travel,Business,2699,0,5,0,1,3,2,3,5,5,5,5,1,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
108788,Female,Loyal Customer,49,Business travel,Business,1731,1,1,1,1,5,5,5,5,5,5,5,5,5,4,21,18.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
